,sc_LOAD,sc_LOAD_24,sc_LOAD_168,LOAD,LOAD_24,LOAD_168,Temperature,Hour,Day,Month
2011-06-01 01:00:00,0.5001661129568106,0.5086378737541528,0.4182724252491694,140,143.0,111.0,75.2,1,2,6
2011-06-01 02:00:00,0.4606312292358804,0.47192691029900335,0.3928571428571428,126,130.0,102.0,73.48,2,2,6
2011-06-01 03:00:00,0.42956810631229236,0.44651162790697674,0.3759136212624584,115,121.0,96.0,72.12,3,2,6
2011-06-01 04:00:00,0.4154485049833887,0.42956810631229236,0.3674418604651163,110,115.0,93.0,70.84,4,2,6
2011-06-01 05:00:00,0.40697674418604646,0.42674418604651165,0.3674418604651163,107,114.0,93.0,70.44,5,2,6
2011-06-01 06:00:00,0.4182724252491694,0.4380398671096345,0.38438538205980066,111,118.0,99.0,69.28,6,2,6
2011-06-01 07:00:00,0.44933554817275745,0.46910299003322253,0.4182724252491694,122,129.0,111.0,70.84,7,2,6
2011-06-01 08:00:00,0.49451827242524915,0.5086378737541528,0.44651162790697674,138,143.0,121.0,74.48,8,2,6
2011-06-01 09:00:00,0.5284053156146179,0.5566445182724252,0.46910299003322253,150,160.0,129.0,78.88,9,2,6
2011-06-01 10:00:00,0.5707641196013289,0.6187707641196013,0.5114617940199335,165,182.0,144.0,81.84,10,2,6
2011-06-01 11:00:00,0.6244186046511628,0.6837209302325582,0.5509966777408638,184,205.0,158.0,84.72,11,2,6
2011-06-01 12:00:00,0.6780730897009967,0.7430232558139535,0.5990033222591362,203,226.0,175.0,86.8,12,2,6
2011-06-01 13:00:00,0.7260797342192691,0.7882059800664452,0.6357142857142858,220,242.0,188.0,88.88,13,2,6
2011-06-01 14:00:00,0.7684385382059801,0.8164451827242525,0.6780730897009967,235,252.0,203.0,90.16,14,2,6
2011-06-01 15:00:00,0.7995016611295681,0.8305647840531561,0.7119601328903654,246,257.0,215.0,90.84,15,2,6
2011-06-01 16:00:00,0.8164451827242525,0.8390365448504984,0.737375415282392,252,260.0,224.0,91.16,16,2,6
2011-06-01 17:00:00,0.8305647840531561,0.8446843853820598,0.7627906976744186,257,262.0,233.0,90.6,17,2,6
2011-06-01 18:00:00,0.8418604651162791,0.8475083056478405,0.7769102990033223,261,263.0,238.0,89.68,18,2,6
2011-06-01 19:00:00,0.8305647840531561,0.8277408637873754,0.7656146179401994,257,256.0,234.0,87.64,19,2,6
2011-06-01 20:00:00,0.7853820598006644,0.7882059800664452,0.7091362126245847,241,242.0,214.0,84.16,20,2,6
2011-06-01 21:00:00,0.7571428571428571,0.7599667774086379,0.6921926910299003,231,232.0,208.0,81.2,21,2,6
2011-06-01 22:00:00,0.7317275747508306,0.7260797342192691,0.6696013289036545,222,220.0,200.0,79.52,22,2,6
2011-06-01 23:00:00,0.6554817275747509,0.6413621262458472,0.5990033222591362,195,190.0,175.0,78.2,23,2,6
2011-06-02 00:00:00,0.5848837209302326,0.5622923588039866,0.5284053156146179,170,162.0,150.0,77.36,0,3,6
2011-06-02 01:00:00,0.5284053156146179,0.5001661129568106,0.4775747508305648,150,140.0,132.0,76.36,1,3,6
2011-06-02 02:00:00,0.49734219269102986,0.4606312292358804,0.44651162790697674,139,126.0,121.0,75.84,2,3,6
2011-06-02 03:00:00,0.47475083056478407,0.42956810631229236,0.42674418604651165,131,115.0,114.0,75.2,3,3,6
2011-06-02 04:00:00,0.4606312292358804,0.4154485049833887,0.412624584717608,126,110.0,109.0,74.56,4,3,6
2011-06-02 05:00:00,0.454983388704319,0.40697674418604646,0.4098006644518273,124,107.0,108.0,73.88,5,3,6
2011-06-02 06:00:00,0.4606312292358804,0.4182724252491694,0.42392026578073083,126,111.0,113.0,72.96,6,3,6
2011-06-02 07:00:00,0.49169435215946844,0.44933554817275745,0.4578073089700997,137,122.0,125.0,73.36,7,3,6
2011-06-02 08:00:00,0.5312292358803986,0.49451827242524915,0.48887043189368773,151,138.0,136.0,76.4,8,3,6
2011-06-02 09:00:00,0.5735880398671096,0.5284053156146179,0.5171096345514951,166,150.0,146.0,79.8,9,3,6
2011-06-02 10:00:00,0.6244186046511628,0.5707641196013289,0.5622923588039866,184,165.0,162.0,82.6,10,3,6
2011-06-02 11:00:00,0.675249169435216,0.6244186046511628,0.6018272425249169,202,184.0,176.0,85.28,11,3,6
2011-06-02 12:00:00,0.717607973421927,0.6780730897009967,0.6413621262458472,217,203.0,190.0,87.56,12,3,6
2011-06-02 13:00:00,0.7458471760797343,0.7260797342192691,0.6780730897009967,227,220.0,203.0,89.4,13,3,6
2011-06-02 14:00:00,0.7712624584717608,0.7684385382059801,0.7091362126245847,236,235.0,214.0,90.6,14,3,6
2011-06-02 15:00:00,0.791029900332226,0.7995016611295681,0.737375415282392,243,246.0,224.0,91.8,15,3,6
2011-06-02 16:00:00,0.8107973421926911,0.8164451827242525,0.7599667774086379,250,252.0,232.0,92.04,16,3,6
2011-06-02 17:00:00,0.8305647840531561,0.8305647840531561,0.7769102990033223,257,257.0,238.0,91.2,17,3,6
2011-06-02 18:00:00,0.8333887043189369,0.8418604651162791,0.7740863787375416,258,261.0,237.0,90.12,18,3,6
2011-06-02 19:00:00,0.8136212624584718,0.8305647840531561,0.7571428571428571,251,257.0,231.0,87.04,19,3,6
2011-06-02 20:00:00,0.7627906976744186,0.7853820598006644,0.717607973421927,233,241.0,217.0,82.8,20,3,6
2011-06-02 21:00:00,0.7119601328903654,0.7571428571428571,0.695016611295681,215,231.0,209.0,78.36,21,3,6
2011-06-02 22:00:00,0.6780730897009967,0.7317275747508306,0.6696013289036545,203,222.0,200.0,76.0,22,3,6
2011-06-02 23:00:00,0.5990033222591362,0.6554817275747509,0.5990033222591362,175,195.0,175.0,74.16,23,3,6
2011-06-03 00:00:00,0.5114617940199335,0.5848837209302326,0.5312292358803986,144,170.0,151.0,72.56,0,4,6
2011-06-03 01:00:00,0.46910299003322253,0.5284053156146179,0.4775747508305648,129,150.0,132.0,72.6,1,4,6
2011-06-03 02:00:00,0.4380398671096345,0.49734219269102986,0.44651162790697674,118,139.0,121.0,72.44,2,4,6
2011-06-03 03:00:00,0.4154485049833887,0.47475083056478407,0.42392026578073083,110,131.0,113.0,71.88,3,4,6
2011-06-03 04:00:00,0.40415282392026575,0.4606312292358804,0.4098006644518273,106,126.0,108.0,71.4,4,4,6
2011-06-03 05:00:00,0.40132890365448504,0.454983388704319,0.40415282392026575,105,124.0,106.0,70.56,5,4,6
2011-06-03 06:00:00,0.4098006644518273,0.4606312292358804,0.412624584717608,108,126.0,109.0,69.88,6,4,6
2011-06-03 07:00:00,0.4408637873754153,0.49169435215946844,0.44933554817275745,119,137.0,122.0,70.08,7,4,6
2011-06-03 08:00:00,0.47192691029900335,0.5312292358803986,0.49169435215946844,130,151.0,137.0,72.16,8,4,6
2011-06-03 09:00:00,0.5001661129568106,0.5735880398671096,0.5255813953488372,140,166.0,149.0,74.56,9,4,6
2011-06-03 10:00:00,0.5227574750830565,0.6244186046511628,0.5622923588039866,148,184.0,162.0,76.8,10,4,6
2011-06-03 11:00:00,0.5453488372093023,0.675249169435216,0.5961794019933555,156,202.0,174.0,78.76,11,4,6
2011-06-03 12:00:00,0.5735880398671096,0.717607973421927,0.6300664451827243,166,217.0,186.0,80.2,12,4,6
2011-06-03 13:00:00,0.5848837209302326,0.7458471760797343,0.6554817275747509,170,227.0,195.0,81.52,13,4,6
2011-06-03 14:00:00,0.6074750830564785,0.7712624584717608,0.6780730897009967,178,236.0,203.0,82.44,14,4,6
2011-06-03 15:00:00,0.6244186046511628,0.791029900332226,0.6978405315614619,184,243.0,210.0,83.48,15,4,6
2011-06-03 16:00:00,0.6470099667774086,0.8107973421926911,0.7091362126245847,192,250.0,214.0,83.76,16,4,6
2011-06-03 17:00:00,0.6611295681063123,0.8305647840531561,0.706312292358804,197,257.0,213.0,83.76,17,4,6
2011-06-03 18:00:00,0.663953488372093,0.8333887043189369,0.6780730897009967,198,258.0,203.0,82.72,18,4,6
2011-06-03 19:00:00,0.6385382059800665,0.8136212624584718,0.6470099667774086,189,251.0,192.0,80.52,19,4,6
2011-06-03 20:00:00,0.5933554817275748,0.7627906976744186,0.6046511627906976,173,233.0,177.0,76.76,20,4,6
2011-06-03 21:00:00,0.5538205980066445,0.7119601328903654,0.5933554817275748,159,215.0,173.0,72.8,21,4,6
2011-06-03 22:00:00,0.5340531561461794,0.6780730897009967,0.5820598006644518,152,203.0,169.0,70.2,22,4,6
2011-06-03 23:00:00,0.486046511627907,0.5990033222591362,0.5312292358803986,135,175.0,151.0,68.12,23,4,6
2011-06-04 00:00:00,0.4323920265780731,0.5114617940199335,0.47475083056478407,116,144.0,131.0,66.08,0,5,6
2011-06-04 01:00:00,0.3900332225913621,0.46910299003322253,0.42674418604651165,101,129.0,114.0,64.44,1,5,6
2011-06-04 02:00:00,0.36179401993355476,0.4380398671096345,0.3985049833887043,91,118.0,104.0,63.64,2,5,6
2011-06-04 03:00:00,0.3448504983388704,0.4154485049833887,0.37873754152823924,85,110.0,97.0,62.16,3,5,6
2011-06-04 04:00:00,0.33637873754152825,0.40415282392026575,0.370265780730897,82,106.0,94.0,60.8,4,5,6
2011-06-04 05:00:00,0.33637873754152825,0.40132890365448504,0.3674418604651163,82,105.0,93.0,60.04,5,5,6
2011-06-04 06:00:00,0.33920265780730896,0.4098006644518273,0.370265780730897,83,108.0,94.0,58.76,6,5,6
2011-06-04 07:00:00,0.3448504983388704,0.4408637873754153,0.3759136212624584,85,119.0,96.0,60.52,7,5,6
2011-06-04 08:00:00,0.37873754152823924,0.47192691029900335,0.42392026578073083,97,130.0,113.0,66.32,8,5,6
2011-06-04 09:00:00,0.4182724252491694,0.5001661129568106,0.4832225913621262,111,140.0,134.0,71.88,9,5,6
2011-06-04 10:00:00,0.4578073089700997,0.5227574750830565,0.5340531561461794,125,148.0,152.0,75.44,10,5,6
2011-06-04 11:00:00,0.48887043189368773,0.5453488372093023,0.5735880398671096,136,156.0,166.0,78.24,11,5,6
2011-06-04 12:00:00,0.5255813953488372,0.5735880398671096,0.6074750830564785,149,166.0,178.0,80.36,12,5,6
2011-06-04 13:00:00,0.5566445182724252,0.5848837209302326,0.6187707641196013,160,170.0,182.0,82.4,13,5,6
2011-06-04 14:00:00,0.590531561461794,0.6074750830564785,0.6272425249169435,172,178.0,185.0,83.68,14,5,6
2011-06-04 15:00:00,0.6187707641196013,0.6244186046511628,0.6272425249169435,182,184.0,185.0,84.64,15,5,6
2011-06-04 16:00:00,0.6441860465116279,0.6470099667774086,0.6272425249169435,191,192.0,185.0,85.68,16,5,6
2011-06-04 17:00:00,0.6667774086378738,0.6611295681063123,0.6357142857142858,199,197.0,188.0,85.84,17,5,6
2011-06-04 18:00:00,0.6780730897009967,0.663953488372093,0.6498338870431893,203,198.0,193.0,85.36,18,5,6
2011-06-04 19:00:00,0.6667774086378738,0.6385382059800665,0.6470099667774086,199,189.0,192.0,83.68,19,5,6
2011-06-04 20:00:00,0.6272425249169435,0.5933554817275748,0.6131229235880399,185,173.0,180.0,80.08,20,5,6
2011-06-04 21:00:00,0.5933554817275748,0.5538205980066445,0.5933554817275748,173,159.0,173.0,76.32,21,5,6
2011-06-04 22:00:00,0.5792358803986711,0.5340531561461794,0.5848837209302326,168,152.0,170.0,73.64,22,5,6
2011-06-04 23:00:00,0.5284053156146179,0.486046511627907,0.5397009966777409,150,135.0,154.0,72.44,23,5,6
2011-06-05 00:00:00,0.47192691029900335,0.4323920265780731,0.4832225913621262,130,116.0,134.0,71.16,0,6,6
2011-06-05 01:00:00,0.42674418604651165,0.3900332225913621,0.4352159468438538,114,101.0,117.0,70.88,1,6,6
2011-06-05 02:00:00,0.3956810631229236,0.36179401993355476,0.40697674418604646,103,91.0,107.0,70.16,2,6,6
2011-06-05 03:00:00,0.38156146179401995,0.3448504983388704,0.3872093023255814,98,85.0,100.0,70.04,3,6,6
2011-06-05 04:00:00,0.370265780730897,0.33637873754152825,0.3759136212624584,94,82.0,96.0,70.32,4,6,6
2011-06-05 05:00:00,0.3674418604651163,0.33637873754152825,0.370265780730897,93,82.0,94.0,70.56,5,6,6
2011-06-05 06:00:00,0.3730897009966777,0.33920265780730896,0.370265780730897,95,83.0,94.0,70.28,6,6,6
2011-06-05 07:00:00,0.37873754152823924,0.3448504983388704,0.3759136212624584,97,85.0,96.0,70.44,7,6,6
2011-06-05 08:00:00,0.40697674418604646,0.37873754152823924,0.42956810631229236,107,97.0,115.0,72.6,8,6,6
2011-06-05 09:00:00,0.454983388704319,0.4182724252491694,0.5058139534883721,124,111.0,142.0,75.36,9,6,6
2011-06-05 10:00:00,0.49169435215946844,0.4578073089700997,0.5594684385382059,137,125.0,161.0,78.44,10,6,6
2011-06-05 11:00:00,0.5029900332225914,0.48887043189368773,0.5961794019933555,141,136.0,174.0,81.04,11,6,6
2011-06-05 12:00:00,0.5142857142857142,0.5255813953488372,0.6244186046511628,145,149.0,184.0,82.48,12,6,6
2011-06-05 13:00:00,0.5425249169435216,0.5566445182724252,0.6611295681063123,155,160.0,197.0,84.16,13,6,6
2011-06-05 14:00:00,0.5735880398671096,0.590531561461794,0.6921926910299003,166,172.0,208.0,85.52,14,6,6
2011-06-05 15:00:00,0.6018272425249169,0.6187707641196013,0.717607973421927,176,182.0,217.0,86.32,15,6,6
2011-06-05 16:00:00,0.6074750830564785,0.6441860465116279,0.7317275747508306,178,191.0,222.0,86.32,16,6,6
2011-06-05 17:00:00,0.6074750830564785,0.6667774086378738,0.7458471760797343,178,199.0,227.0,85.76,17,6,6
2011-06-05 18:00:00,0.6074750830564785,0.6780730897009967,0.7514950166112957,178,203.0,229.0,84.08,18,6,6
2011-06-05 19:00:00,0.6046511627906976,0.6667774086378738,0.737375415282392,177,199.0,224.0,80.92,19,6,6
2011-06-05 20:00:00,0.5877076411960133,0.6272425249169435,0.695016611295681,171,185.0,209.0,78.24,20,6,6
2011-06-05 21:00:00,0.5848837209302326,0.5933554817275748,0.6696013289036545,170,173.0,200.0,76.0,21,6,6
2011-06-05 22:00:00,0.5735880398671096,0.5792358803986711,0.6498338870431893,166,168.0,193.0,74.56,22,6,6
2011-06-05 23:00:00,0.5199335548172758,0.5284053156146179,0.590531561461794,147,150.0,172.0,73.36,23,6,6
2011-06-06 00:00:00,0.4634551495016611,0.47192691029900335,0.5312292358803986,127,130.0,151.0,72.24,0,0,6
2011-06-06 01:00:00,0.4182724252491694,0.42674418604651165,0.47475083056478407,111,114.0,131.0,71.24,1,0,6
2011-06-06 02:00:00,0.3900332225913621,0.3956810631229236,0.4408637873754153,101,103.0,119.0,70.32,2,0,6
2011-06-06 03:00:00,0.3730897009966777,0.38156146179401995,0.4154485049833887,95,98.0,110.0,69.36,3,0,6
2011-06-06 04:00:00,0.3646179401993356,0.370265780730897,0.40132890365448504,92,94.0,105.0,68.56,4,0,6
2011-06-06 05:00:00,0.3674418604651163,0.3674418604651163,0.3985049833887043,93,93.0,104.0,67.76,5,0,6
2011-06-06 06:00:00,0.37873754152823924,0.3730897009966777,0.3985049833887043,97,95.0,104.0,67.2,6,0,6
2011-06-06 07:00:00,0.4098006644518273,0.37873754152823924,0.40415282392026575,108,97.0,106.0,67.92,7,0,6
2011-06-06 08:00:00,0.4408637873754153,0.40697674418604646,0.45215946843853816,119,107.0,123.0,71.08,8,0,6
2011-06-06 09:00:00,0.47192691029900335,0.454983388704319,0.5227574750830565,130,124.0,148.0,74.52,9,0,6
2011-06-06 10:00:00,0.5114617940199335,0.49169435215946844,0.5961794019933555,144,137.0,174.0,77.88,10,0,6
2011-06-06 11:00:00,0.5481727574750831,0.5029900332225914,0.6583056478405316,157,141.0,196.0,80.48,11,0,6
2011-06-06 12:00:00,0.5877076411960133,0.5142857142857142,0.7091362126245847,171,145.0,214.0,81.92,12,0,6
2011-06-06 13:00:00,0.6244186046511628,0.5425249169435216,0.748671096345515,184,155.0,228.0,83.44,13,0,6
2011-06-06 14:00:00,0.6583056478405316,0.5735880398671096,0.779734219269103,196,166.0,239.0,84.52,14,0,6
2011-06-06 15:00:00,0.6724252491694352,0.6018272425249169,0.8023255813953488,201,176.0,247.0,84.68,15,0,6
2011-06-06 16:00:00,0.6921926910299003,0.6074750830564785,0.8192691029900332,208,178.0,253.0,85.08,16,0,6
2011-06-06 17:00:00,0.7119601328903654,0.6074750830564785,0.8305647840531561,215,178.0,257.0,85.48,17,0,6
2011-06-06 18:00:00,0.7204318936877077,0.6074750830564785,0.8362126245847177,218,178.0,259.0,85.08,18,0,6
2011-06-06 19:00:00,0.7091362126245847,0.6046511627906976,0.8192691029900332,214,177.0,253.0,83.24,19,0,6
2011-06-06 20:00:00,0.6667774086378738,0.5877076411960133,0.779734219269103,199,171.0,239.0,80.16,20,0,6
2011-06-06 21:00:00,0.632890365448505,0.5848837209302326,0.7543189368770764,187,170.0,230.0,75.88,21,0,6
2011-06-06 22:00:00,0.6131229235880399,0.5735880398671096,0.7260797342192691,180,166.0,220.0,73.48,22,0,6
2011-06-06 23:00:00,0.5481727574750831,0.5199335548172758,0.6470099667774086,157,147.0,192.0,72.08,23,0,6
2011-06-07 00:00:00,0.4775747508305648,0.4634551495016611,0.5707641196013289,132,127.0,165.0,70.64,0,1,6
2011-06-07 01:00:00,0.42674418604651165,0.4182724252491694,0.5086378737541528,114,111.0,143.0,69.88,1,1,6
2011-06-07 02:00:00,0.3985049833887043,0.3900332225913621,0.47192691029900335,104,101.0,130.0,68.92,2,1,6
2011-06-07 03:00:00,0.37873754152823924,0.3730897009966777,0.44651162790697674,97,95.0,121.0,67.6,3,1,6
2011-06-07 04:00:00,0.3674418604651163,0.3646179401993356,0.42956810631229236,93,92.0,115.0,66.08,4,1,6
2011-06-07 05:00:00,0.3674418604651163,0.3674418604651163,0.42674418604651165,93,93.0,114.0,65.44,5,1,6
2011-06-07 06:00:00,0.37873754152823924,0.37873754152823924,0.4380398671096345,97,97.0,118.0,64.92,6,1,6
2011-06-07 07:00:00,0.4098006644518273,0.4098006644518273,0.46910299003322253,108,108.0,129.0,66.56,7,1,6
2011-06-07 08:00:00,0.443687707641196,0.4408637873754153,0.5086378737541528,120,119.0,143.0,71.4,8,1,6
2011-06-07 09:00:00,0.4775747508305648,0.47192691029900335,0.5566445182724252,132,130.0,160.0,75.56,9,1,6
2011-06-07 10:00:00,0.5312292358803986,0.5114617940199335,0.6187707641196013,151,144.0,182.0,79.28,10,1,6
2011-06-07 11:00:00,0.5764119601328903,0.5481727574750831,0.6837209302325582,167,157.0,205.0,82.2,11,1,6
2011-06-07 12:00:00,0.6159468438538206,0.5877076411960133,0.7430232558139535,181,171.0,226.0,84.6,12,1,6
2011-06-07 13:00:00,0.6554817275747509,0.6244186046511628,0.7882059800664452,195,184.0,242.0,86.12,13,1,6
2011-06-07 14:00:00,0.6893687707641196,0.6583056478405316,0.8164451827242525,207,196.0,252.0,87.04,14,1,6
2011-06-07 15:00:00,0.7204318936877077,0.6724252491694352,0.8305647840531561,218,201.0,257.0,87.88,15,1,6
2011-06-07 16:00:00,0.7401993355481727,0.6921926910299003,0.8390365448504984,225,208.0,260.0,88.28,16,1,6
2011-06-07 17:00:00,0.7684385382059801,0.7119601328903654,0.8446843853820598,235,215.0,262.0,88.12,17,1,6
2011-06-07 18:00:00,0.7769102990033223,0.7204318936877077,0.8475083056478405,238,218.0,263.0,87.08,18,1,6
2011-06-07 19:00:00,0.7656146179401994,0.7091362126245847,0.8277408637873754,234,214.0,256.0,84.68,19,1,6
2011-06-07 20:00:00,0.7260797342192691,0.6667774086378738,0.7882059800664452,220,199.0,242.0,81.16,20,1,6
2011-06-07 21:00:00,0.6921926910299003,0.632890365448505,0.7599667774086379,208,187.0,232.0,78.48,21,1,6
2011-06-07 22:00:00,0.6667774086378738,0.6131229235880399,0.7260797342192691,199,180.0,220.0,76.56,22,1,6
2011-06-07 23:00:00,0.5990033222591362,0.5481727574750831,0.6413621262458472,175,157.0,190.0,76.0,23,1,6
2011-06-08 00:00:00,0.5312292358803986,0.4775747508305648,0.5622923588039866,151,132.0,162.0,75.0,0,2,6
2011-06-08 01:00:00,0.47475083056478407,0.42674418604651165,0.5001661129568106,131,114.0,140.0,74.24,1,2,6
2011-06-08 02:00:00,0.44651162790697674,0.3985049833887043,0.4606312292358804,121,104.0,126.0,73.72,2,2,6
2011-06-08 03:00:00,0.42956810631229236,0.37873754152823924,0.42956810631229236,115,97.0,115.0,72.8,3,2,6
2011-06-08 04:00:00,0.4182724252491694,0.3674418604651163,0.4154485049833887,111,93.0,110.0,72.48,4,2,6
2011-06-08 05:00:00,0.4182724252491694,0.3674418604651163,0.40697674418604646,111,93.0,107.0,72.12,5,2,6
2011-06-08 06:00:00,0.42956810631229236,0.37873754152823924,0.4182724252491694,115,97.0,111.0,71.44,6,2,6
2011-06-08 07:00:00,0.4662790697674418,0.4098006644518273,0.44933554817275745,128,108.0,122.0,71.76,7,2,6
2011-06-08 08:00:00,0.5058139534883721,0.443687707641196,0.49451827242524915,142,120.0,138.0,74.6,8,2,6
2011-06-08 09:00:00,0.5453488372093023,0.4775747508305648,0.5284053156146179,156,132.0,150.0,78.16,9,2,6
2011-06-08 10:00:00,0.5961794019933555,0.5312292358803986,0.5707641196013289,174,151.0,165.0,81.76,10,2,6
2011-06-08 11:00:00,0.6554817275747509,0.5764119601328903,0.6244186046511628,195,167.0,184.0,84.68,11,2,6
2011-06-08 12:00:00,0.7147840531561462,0.6159468438538206,0.6780730897009967,216,181.0,203.0,87.48,12,2,6
2011-06-08 13:00:00,0.7571428571428571,0.6554817275747509,0.7260797342192691,231,195.0,220.0,89.4,13,2,6
2011-06-08 14:00:00,0.7966777408637874,0.6893687707641196,0.7684385382059801,245,207.0,235.0,90.64,14,2,6
2011-06-08 15:00:00,0.8277408637873754,0.7204318936877077,0.7995016611295681,256,218.0,246.0,91.28,15,2,6
2011-06-08 16:00:00,0.853156146179402,0.7401993355481727,0.8164451827242525,265,225.0,252.0,91.0,16,2,6
2011-06-08 17:00:00,0.8757475083056478,0.7684385382059801,0.8305647840531561,273,235.0,257.0,90.92,17,2,6
2011-06-08 18:00:00,0.8842192691029901,0.7769102990033223,0.8418604651162791,276,238.0,261.0,89.72,18,2,6
2011-06-08 19:00:00,0.8729235880398671,0.7656146179401994,0.8305647840531561,272,234.0,257.0,88.12,19,2,6
2011-06-08 20:00:00,0.8305647840531561,0.7260797342192691,0.7853820598006644,257,220.0,241.0,84.2,20,2,6
2011-06-08 21:00:00,0.791029900332226,0.6921926910299003,0.7571428571428571,243,208.0,231.0,81.24,21,2,6
2011-06-08 22:00:00,0.7599667774086379,0.6667774086378738,0.7317275747508306,232,199.0,222.0,78.88,22,2,6
2011-06-08 23:00:00,0.6865448504983389,0.5990033222591362,0.6554817275747509,206,175.0,195.0,78.0,23,2,6
2011-06-09 00:00:00,0.6102990033222592,0.5312292358803986,0.5848837209302326,179,151.0,170.0,76.64,0,3,6
2011-06-09 01:00:00,0.5481727574750831,0.47475083056478407,0.5284053156146179,157,131.0,150.0,75.64,1,3,6
2011-06-09 02:00:00,0.5114617940199335,0.44651162790697674,0.49734219269102986,144,121.0,139.0,74.92,2,3,6
2011-06-09 03:00:00,0.4832225913621262,0.42956810631229236,0.47475083056478407,134,115.0,131.0,74.2,3,3,6
2011-06-09 04:00:00,0.46910299003322253,0.4182724252491694,0.4606312292358804,129,111.0,126.0,73.56,4,3,6
2011-06-09 05:00:00,0.4606312292358804,0.4182724252491694,0.454983388704319,126,111.0,124.0,72.72,5,3,6
2011-06-09 06:00:00,0.46910299003322253,0.42956810631229236,0.4606312292358804,129,115.0,126.0,72.12,6,3,6
2011-06-09 07:00:00,0.49169435215946844,0.4662790697674418,0.49169435215946844,137,128.0,137.0,72.84,7,3,6
2011-06-09 08:00:00,0.5397009966777409,0.5058139534883721,0.5312292358803986,154,142.0,151.0,75.4,8,3,6
2011-06-09 09:00:00,0.5820598006644518,0.5453488372093023,0.5735880398671096,169,156.0,166.0,78.6,9,3,6
2011-06-09 10:00:00,0.6300664451827243,0.5961794019933555,0.6244186046511628,186,174.0,184.0,81.56,10,3,6
2011-06-09 11:00:00,0.6865448504983389,0.6554817275747509,0.675249169435216,206,195.0,202.0,84.08,11,3,6
2011-06-09 12:00:00,0.7430232558139535,0.7147840531561462,0.717607973421927,226,216.0,217.0,86.56,12,3,6
2011-06-09 13:00:00,0.7882059800664452,0.7571428571428571,0.7458471760797343,242,231.0,227.0,88.64,13,3,6
2011-06-09 14:00:00,0.8305647840531561,0.7966777408637874,0.7712624584717608,257,245.0,236.0,89.56,14,3,6
2011-06-09 15:00:00,0.8588039867109635,0.8277408637873754,0.791029900332226,267,256.0,243.0,89.52,15,3,6
2011-06-09 16:00:00,0.8757475083056478,0.853156146179402,0.8107973421926911,273,265.0,250.0,89.4,16,3,6
2011-06-09 17:00:00,0.8926910299003322,0.8757475083056478,0.8305647840531561,279,273.0,257.0,87.64,17,3,6
2011-06-09 18:00:00,0.8983388704318938,0.8842192691029901,0.8333887043189369,281,276.0,258.0,86.36,18,3,6
2011-06-09 19:00:00,0.8813953488372093,0.8729235880398671,0.8136212624584718,275,272.0,251.0,84.28,19,3,6
2011-06-09 20:00:00,0.8390365448504984,0.8305647840531561,0.7627906976744186,260,257.0,233.0,82.28,20,3,6
2011-06-09 21:00:00,0.8079734219269104,0.791029900332226,0.7119601328903654,249,243.0,215.0,79.08,21,3,6
2011-06-09 22:00:00,0.779734219269103,0.7599667774086379,0.6780730897009967,239,232.0,203.0,77.6,22,3,6
2011-06-09 23:00:00,0.706312292358804,0.6865448504983389,0.5990033222591362,213,206.0,175.0,75.92,23,3,6
2011-06-10 00:00:00,0.6272425249169435,0.6102990033222592,0.5114617940199335,185,179.0,144.0,74.6,0,4,6
2011-06-10 01:00:00,0.5622923588039866,0.5481727574750831,0.46910299003322253,162,157.0,129.0,73.92,1,4,6
2011-06-10 02:00:00,0.5255813953488372,0.5114617940199335,0.4380398671096345,149,144.0,118.0,73.24,2,4,6
2011-06-10 03:00:00,0.49734219269102986,0.4832225913621262,0.4154485049833887,139,134.0,110.0,72.12,3,4,6
2011-06-10 04:00:00,0.47475083056478407,0.46910299003322253,0.40415282392026575,131,129.0,106.0,71.4,4,4,6
2011-06-10 05:00:00,0.4662790697674418,0.4606312292358804,0.40132890365448504,128,126.0,105.0,70.4,5,4,6
2011-06-10 06:00:00,0.46910299003322253,0.46910299003322253,0.4098006644518273,129,129.0,108.0,70.08,6,4,6
2011-06-10 07:00:00,0.49169435215946844,0.49169435215946844,0.4408637873754153,137,137.0,119.0,70.64,7,4,6
2011-06-10 08:00:00,0.5368770764119601,0.5397009966777409,0.47192691029900335,153,154.0,130.0,73.92,8,4,6
2011-06-10 09:00:00,0.5764119601328903,0.5820598006644518,0.5001661129568106,167,169.0,140.0,77.2,9,4,6
2011-06-10 10:00:00,0.6244186046511628,0.6300664451827243,0.5227574750830565,184,186.0,148.0,80.44,10,4,6
2011-06-10 11:00:00,0.675249169435216,0.6865448504983389,0.5453488372093023,202,206.0,156.0,83.16,11,4,6
2011-06-10 12:00:00,0.7260797342192691,0.7430232558139535,0.5735880398671096,220,226.0,166.0,85.84,12,4,6
2011-06-10 13:00:00,0.7712624584717608,0.7882059800664452,0.5848837209302326,236,242.0,170.0,88.0,13,4,6
2011-06-10 14:00:00,0.8107973421926911,0.8305647840531561,0.6074750830564785,250,257.0,178.0,89.28,14,4,6
2011-06-10 15:00:00,0.8362126245847177,0.8588039867109635,0.6244186046511628,259,267.0,184.0,90.64,15,4,6
2011-06-10 16:00:00,0.8503322259136212,0.8757475083056478,0.6470099667774086,264,273.0,192.0,90.2,16,4,6
2011-06-10 17:00:00,0.8559800664451828,0.8926910299003322,0.6611295681063123,266,279.0,197.0,88.76,17,4,6
